window_end_time,vehicle_id,window_duration,record_count,instantaneous_power,battery_temp_rate,motor_temp_rate,avg_speed,max_speed,min_speed,soc_rate,latest_soc,energy_consumed,battery_temperature,motor_temperature,battery_voltage,battery_current
2026-06-05 23:37:30,EV_001,1.0,100,3.67,0.0,0.0,20.29,42.26,0.0,-7560.0,26.8,1.6202,60.0,150.0,325.1,11.3
2026-06-05 23:37:35,EV_001,1.0,100,19.25,0.0,0.0,20.35,42.26,0.0,-7920.0,26.7,1.6357,60.0,150.0,333.7,57.7
2026-06-05 23:37:40,EV_001,1.0,100,10.01,0.0,0.0,20.52,42.26,0.0,-7920.0,26.7,1.6282,60.0,150.0,329.2,30.4
2026-06-05 23:37:45,EV_001,1.0,100,20.48,0.0,0.0,20.67,42.26,0.0,-7920.0,26.7,1.6379,60.0,150.0,323.5,63.3
2026-06-05 23:37:50,EV_001,1.0,100,9.49,0.0,0.0,20.61,42.26,0.0,-7560.0,26.7,1.6251,60.0,150.0,328.3,28.9
2026-06-05 23:37:55,EV_001,1.0,100,13.67,0.0,0.0,20.56,42.26,0.0,-7920.0,26.6,1.6209,60.0,150.0,332.5,41.1
2026-06-05 23:38:00,EV_001,1.0,100,12.88,0.0,0.0,20.4,42.26,0.0,-7920.0,26.6,1.6317,60.0,150.0,325.2,39.6
2026-06-05 23:38:05,EV_001,1.0,100,10.16,0.0,0.0,20.65,42.26,0.0,-7920.0,26.6,1.6419,60.0,150.0,324.6,31.3
2026-06-05 23:38:10,EV_001,1.0,100,13.42,0.0,0.0,20.91,42.26,0.0,-7920.0,26.6,1.6403,60.0,150.0,328.8,40.8
2026-06-05 23:38:15,EV_001,1.0,100,10.84,0.0,0.0,20.82,42.26,0.0,-7920.0,26.6,1.6453,60.0,150.0,330.5,32.8
2026-06-05 23:38:20,EV_001,1.0,100,16.01,0.0,0.0,20.87,42.26,0.0,-7920.0,26.5,1.6536,60.0,150.0,327.5,48.9
2026-06-05 23:38:25,EV_001,1.0,100,13.13,0.0,0.0,20.8,42.26,0.0,-7920.0,26.5,1.6581,60.0,150.0,324.3,40.5
2026-06-05 23:38:30,EV_001,1.0,100,9.43,0.0,0.0,20.45,42.26,0.0,-7920.0,26.5,1.6555,60.0,150.0,330.9,28.5
2026-06-05 23:38:35,EV_001,1.0,100,11.48,0.0,0.0,20.51,42.26,0.0,-7920.0,26.5,1.6501,60.0,150.0,323.4,35.5
2026-06-05 23:38:40,EV_001,1.0,100,7.07,0.0,0.0,20.33,42.26,0.0,-7560.0,26.5,1.6433,60.0,150.0,319.7,22.1
2026-06-05 23:38:45,EV_001,1.0,100,10.45,0.0,0.0,20.35,42.26,0.0,-7920.0,26.4,1.6573,60.0,150.0,319.6,32.7
2026-06-05 23:38:50,EV_001,1.0,100,5.13,0.0,0.0,20.35,42.26,0.0,-7920.0,26.4,1.6417,60.0,150.0,328.8,15.6
2026-06-05 23:38:55,EV_001,1.0,100,13.91,0.0,0.0,20.29,42.26,0.0,-7920.0,26.4,1.6362,60.0,150.0,317.6,43.8
2026-06-05 23:39:00,EV_001,1.0,100,1.44,0.0,0.0,19.98,42.26,0.0,-7560.0,26.4,1.6123,60.0,150.0,327.8,4.4
2026-06-05 23:39:05,EV_001,1.0,100,12.53,0.0,0.0,20.0,42.26,0.0,-7560.0,26.4,1.6129,60.0,150.0,326.3,38.4
2026-06-05 23:39:10,EV_001,1.0,100,14.55,0.0,0.0,20.18,42.26,0.0,-7920.0,26.3,1.6119,60.0,150.0,325.4,44.7
2026-06-05 23:39:15,EV_001,1.0,100,12.17,0.0,0.0,20.11,42.26,0.0,-7920.0,26.3,1.6041,60.0,150.0,330.8,36.8
2026-06-05 23:39:20,EV_001,1.0,100,12.83,0.0,0.0,19.87,41.35,0.0,-7560.0,26.3,1.6063,60.0,150.0,329.8,38.9
2026-06-05 23:39:25,EV_001,1.0,100,13.23,0.0,0.0,19.99,41.35,0.0,-7560.0,26.3,1.6065,60.0,150.0,328.2,40.3
2026-06-05 23:39:30,EV_001,1.0,100,3.96,0.0,0.0,19.97,41.35,0.0,-7560.0,26.3,1.5854,60.0,150.0,324.6,12.2
2026-06-05 23:39:35,EV_001,1.0,100,7.36,0.0,0.0,19.66,41.35,0.0,-7560.0,26.3,1.5845,60.0,150.0,319.8,23.0
2026-06-05 23:39:40,EV_001,1.0,100,3.51,0.0,0.0,19.66,41.35,0.0,-7560.0,26.2,1.5731,60.0,150.0,321.6,10.9
2026-06-05 23:39:45,EV_001,1.0,100,12.4,0.0,0.0,19.81,41.35,0.0,-7560.0,26.2,1.5719,60.0,150.0,329.0,37.7
2026-06-05 23:39:50,EV_001,1.0,100,12.48,0.0,0.0,19.82,41.35,0.0,-7560.0,26.2,1.5828,60.0,150.0,334.6,37.3
2026-06-05 23:39:55,EV_001,1.0,100,16.83,0.0,0.0,20.0,41.35,0.0,-7560.0,26.2,1.5853,60.0,150.0,328.8,51.2
2026-06-05 23:40:00,EV_001,1.0,100,9.02,0.0,0.0,19.86,41.35,0.0,-7560.0,26.2,1.5743,60.0,150.0,332.8,27.1
2026-06-05 23:40:05,EV_001,1.0,100,11.95,0.0,0.0,19.6,39.99,0.0,-7560.0,26.1,1.5685,60.0,150.0,323.0,37.0
2026-06-05 23:40:10,EV_001,1.0,100,15.33,0.0,0.0,19.65,39.99,0.0,-7560.0,26.1,1.5813,60.0,150.0,325.4,47.1
2026-06-05 23:40:15,EV_001,1.0,100,11.84,0.0,0.0,19.77,39.99,0.0,-7560.0,26.1,1.5844,60.0,150.0,327.1,36.2
2026-06-05 23:40:20,EV_001,1.0,100,11.57,0.0,0.0,19.65,39.99,0.0,-7560.0,26.1,1.5785,60.0,150.0,332.6,34.8
2026-06-05 23:40:25,EV_001,1.0,100,13.72,0.0,0.0,19.52,39.99,0.0,-7560.0,26.0,1.5787,60.0,150.0,321.4,42.7
2026-06-05 23:40:30,EV_001,1.0,100,16.48,0.0,0.0,19.62,39.99,0.0,-7560.0,26.0,1.5873,60.0,150.0,323.8,50.9
2026-06-05 23:40:35,EV_001,1.0,100,4.78,0.0,0.0,19.62,39.99,0.0,-7560.0,26.0,1.5747,60.0,150.0,324.9,14.7
2026-06-05 23:40:40,EV_001,1.0,100,6.7,0.0,0.0,19.47,39.99,0.0,-7560.0,26.0,1.558,60.0,150.0,325.4,20.6
2026-06-05 23:40:45,EV_001,1.0,100,11.71,0.0,0.0,19.31,39.99,0.0,-7200.0,26.0,1.5638,60.0,150.0,317.3,36.9
2026-06-05 23:40:50,EV_001,1.0,100,17.63,0.0,0.0,19.4,39.99,0.0,-7560.0,25.9,1.5734,60.0,150.0,335.1,52.6
2026-06-05 23:40:55,EV_001,1.0,100,16.11,0.0,0.0,19.57,39.99,0.0,-7560.0,25.9,1.5793,60.0,150.0,325.5,49.5
2026-06-05 23:41:00,EV_001,1.0,100,16.1,0.0,0.0,19.73,39.99,0.0,-7560.0,25.9,1.5966,60.0,150.0,329.9,48.8
2026-06-05 23:41:05,EV_001,1.0,100,7.7,0.0,0.0,20.01,39.99,0.0,-7560.0,25.9,1.5807,60.0,150.0,324.7,23.7
2026-06-05 23:41:10,EV_001,1.0,100,3.77,0.0,0.0,19.62,39.99,0.0,-7920.0,25.8,1.5778,60.0,150.0,333.3,11.3
2026-06-05 23:41:15,EV_001,1.0,100,13.61,0.0,0.0,19.98,39.99,0.0,-7560.0,25.8,1.5841,60.0,150.0,321.7,42.3
2026-06-05 23:41:20,EV_001,1.0,100,18.34,0.0,0.0,20.21,39.99,0.0,-7560.0,25.8,1.5862,60.0,150.0,325.7,56.3
2026-06-05 23:41:25,EV_001,1.0,100,11.42,0.0,0.0,20.19,39.99,0.0,-7560.0,25.8,1.587,60.0,150.0,326.3,35.0
2026-06-05 23:41:30,EV_001,1.0,100,14.1,0.0,0.0,20.39,39.99,0.0,-7920.0,25.7,1.5882,60.0,150.0,323.3,43.6
2026-06-05 23:41:35,EV_001,1.0,100,1.33,0.0,0.0,20.17,39.99,0.0,-7560.0,25.7,1.5803,60.0,150.0,323.8,4.1
2026-06-05 23:41:40,EV_001,1.0,100,7.23,0.0,0.0,20.17,39.99,0.0,-7560.0,25.7,1.5761,60.0,150.0,324.0,22.3
2026-06-05 23:41:45,EV_001,1.0,100,10.33,0.0,0.0,20.08,39.99,0.0,-7560.0,25.7,1.5724,60.0,150.0,333.1,31.0
2026-06-05 23:41:50,EV_001,1.0,100,14.18,0.0,0.0,20.21,39.99,0.0,-7560.0,25.7,1.5735,60.0,150.0,337.5,42.0
2026-06-05 23:41:55,EV_001,1.0,100,10.0,0.0,0.0,20.33,39.99,0.0,-7560.0,25.7,1.5718,60.0,150.0,325.7,30.7
2026-06-05 23:42:00,EV_001,1.0,100,18.74,0.0,0.0,20.44,39.99,0.0,-7560.0,25.6,1.5755,60.0,150.0,332.9,56.3
2026-06-05 23:42:05,EV_001,1.0,100,20.23,0.0,0.0,20.58,39.99,0.0,-7560.0,25.6,1.5816,60.0,150.0,327.3,61.8
2026-06-05 23:42:10,EV_001,1.0,100,17.17,0.0,0.0,20.75,39.99,0.0,-7560.0,25.6,1.5886,60.0,150.0,327.0,52.5
2026-06-05 23:42:15,EV_001,1.0,100,15.04,0.0,0.0,20.86,39.99,0.0,-7560.0,25.5,1.5899,60.0,150.0,326.2,46.1
2026-06-05 23:42:20,EV_001,1.0,100,13.17,0.0,0.0,20.93,39.99,0.0,-7560.0,25.5,1.595,60.0,150.0,333.3,39.5
2026-06-05 23:42:25,EV_001,1.0,100,18.75,0.0,0.0,20.78,39.99,0.0,-7560.0,25.5,1.6039,60.0,150.0,331.3,56.6
2026-06-05 23:42:30,EV_001,1.0,100,16.67,0.0,0.0,21.16,39.99,0.0,-7920.0,25.4,1.6096,60.0,150.0,324.3,51.4
2026-06-05 23:42:35,EV_001,1.0,100,9.13,0.0,0.0,21.06,39.99,0.0,-7920.0,25.4,1.6188,60.0,150.0,329.5,27.7
2026-06-05 23:42:40,EV_001,1.0,100,7.48,0.0,0.0,21.06,39.99,0.0,-7920.0,25.4,1.6278,60.0,150.0,322.4,23.2
2026-06-05 23:42:45,EV_001,1.0,100,8.83,0.0,0.0,21.23,39.99,0.0,-7920.0,25.4,1.6226,60.0,150.0,321.1,27.5
2026-06-05 23:42:50,EV_001,1.0,100,15.9,0.0,0.0,21.12,39.99,0.0,-7560.0,25.4,1.6143,60.0,150.0,327.9,48.5
2026-06-05 23:42:55,EV_001,1.0,100,12.53,0.0,0.0,21.0,39.99,0.0,-7920.0,25.3,1.6222,60.0,150.0,330.7,37.9
2026-06-05 23:43:00,EV_001,1.0,100,13.67,0.0,0.0,20.94,39.99,0.0,-7920.0,25.3,1.6261,60.0,150.0,322.4,42.4
2026-06-05 23:43:05,EV_001,1.0,100,11.51,0.0,0.0,20.84,39.99,0.0,-7920.0,25.3,1.6271,60.0,150.0,333.6,34.5
2026-06-05 23:43:10,EV_001,1.0,100,2.96,0.0,0.0,20.57,39.99,0.0,-7920.0,25.3,1.6294,60.0,150.0,324.8,9.1
2026-06-05 23:43:15,EV_001,1.0,100,14.79,0.0,0.0,20.51,39.99,0.0,-7560.0,25.3,1.6268,60.0,150.0,324.4,45.6
2026-06-05 23:43:20,EV_001,1.0,100,16.87,0.0,0.0,20.46,39.99,0.0,-7920.0,25.2,1.6275,60.0,150.0,336.1,50.2
2026-06-05 23:43:25,EV_001,1.0,100,3.89,0.0,0.0,20.08,39.99,0.0,-7920.0,25.2,1.6136,60.0,150.0,327.3,11.9
2026-06-05 23:43:30,EV_001,1.0,100,16.04,0.0,0.0,20.02,39.99,0.0,-7920.0,25.2,1.6235,60.0,150.0,324.1,49.5
2026-06-05 23:43:35,EV_001,1.0,100,15.59,0.0,0.0,20.19,39.99,0.0,-7560.0,25.2,1.6253,60.0,150.0,320.8,48.6
2026-06-05 23:43:40,EV_001,1.0,100,13.88,0.0,0.0,20.09,39.99,0.0,-7920.0,25.1,1.6392,60.0,150.0,318.4,43.6
2026-06-05 23:43:45,EV_001,1.0,100,7.96,0.0,0.0,20.31,39.99,0.0,-7920.0,25.1,1.6335,60.0,150.0,317.3,25.1
2026-06-05 23:43:50,EV_001,1.0,100,10.71,0.0,0.0,20.57,39.99,0.0,-7920.0,25.1,1.6329,60.0,150.0,324.6,33.0
2026-06-05 23:43:55,EV_001,1.0,100,20.36,0.0,0.0,20.54,39.99,0.0,-7920.0,25.1,1.6437,60.0,150.0,320.7,63.5
2026-06-05 23:44:00,EV_001,1.0,100,4.2,0.0,0.0,20.4,39.99,0.0,-7560.0,25.1,1.6404,60.0,150.0,318.2,13.2
2026-06-05 23:44:05,EV_001,1.0,100,5.26,0.0,0.0,20.46,39.99,0.0,-7920.0,25.0,1.6263,60.0,150.0,324.6,16.2
2026-06-05 23:44:10,EV_001,1.0,100,11.97,0.0,0.0,20.38,39.99,0.0,-7920.0,25.0,1.6367,60.0,150.0,323.5,37.0
2026-06-05 23:44:15,EV_001,1.0,100,13.11,0.0,0.0,20.49,39.99,0.0,-7920.0,25.0,1.6408,60.0,150.0,321.3,40.8
2026-06-05 23:44:20,EV_001,1.0,100,12.22,0.0,0.0,20.4,39.99,0.0,-7920.0,25.0,1.6322,60.0,150.0,330.3,37.0
2026-06-05 23:44:25,EV_001,1.0,100,16.69,0.0,0.0,20.36,39.3,0.0,-7920.0,24.9,1.6457,60.0,150.0,313.7,53.2
2026-06-05 23:44:30,EV_001,1.0,100,11.13,0.0,0.0,20.51,39.3,0.0,-7920.0,24.9,1.6491,60.0,150.0,321.6,34.6
2026-06-05 23:44:35,EV_001,1.0,100,9.82,0.0,0.0,20.67,39.3,0.0,-7920.0,24.9,1.6471,60.0,150.0,327.2,30.0
2026-06-05 23:44:40,EV_001,1.0,100,12.62,0.0,0.0,20.51,39.3,0.0,-7920.0,24.9,1.6441,60.0,150.0,317.1,39.8
2026-06-05 23:44:45,EV_001,1.0,100,27.74,0.0,0.0,20.66,39.3,0.0,-8280.0,24.8,1.6674,60.0,150.0,329.4,84.2
2026-06-05 23:44:50,EV_001,1.0,100,4.38,0.0,0.0,20.44,39.3,0.0,-7920.0,24.8,1.6457,60.0,150.0,324.6,13.5
2026-06-05 23:44:55,EV_001,1.0,100,10.97,0.0,0.0,20.37,39.3,0.0,-7920.0,24.8,1.6349,60.0,150.0,331.3,33.1
2026-06-05 23:45:00,EV_001,1.0,100,9.86,0.0,0.0,20.25,39.3,0.0,-7920.0,24.8,1.6438,60.0,150.0,327.6,30.1
2026-06-05 23:45:05,EV_001,1.0,100,6.53,0.0,0.0,20.25,39.3,0.0,-7920.0,24.8,1.6371,60.0,150.0,338.4,19.3
2026-06-05 23:45:10,EV_001,1.0,100,8.55,0.0,0.0,20.27,39.3,0.0,-7560.0,24.8,1.6235,60.0,150.0,322.8,26.5
2026-06-05 23:45:15,EV_001,1.0,100,13.45,0.0,0.0,20.16,39.3,0.0,-7920.0,24.7,1.6256,60.0,150.0,320.2,42.0
2026-06-05 23:45:20,EV_001,1.0,100,9.68,0.0,0.0,19.84,39.3,0.0,-7920.0,24.7,1.6165,60.0,150.0,315.3,30.7
2026-06-05 23:45:25,EV_001,1.0,100,7.81,0.0,0.0,19.81,39.3,0.0,-7920.0,24.7,1.6127,60.0,150.0,321.6,24.3
2026-06-05 23:45:30,EV_001,1.0,100,11.72,0.0,0.0,19.7,39.3,0.0,-7560.0,24.7,1.6067,60.0,150.0,327.5,35.8
2026-06-05 23:45:35,EV_001,1.0,100,8.12,0.0,0.0,19.48,39.3,0.0,-7560.0,24.7,1.602,60.0,150.0,324.6,25.0
2026-06-05 23:45:40,EV_001,1.0,100,2.13,0.0,0.0,19.09,39.3,0.0,-7560.0,24.7,1.5952,60.0,150.0,322.1,6.6
2026-06-05 23:45:45,EV_001,1.0,100,19.38,0.0,0.0,19.37,41.53,0.0,-7920.0,24.6,1.617,60.0,150.0,324.0,59.8
2026-06-05 23:45:50,EV_001,1.0,100,16.41,0.0,0.0,19.7,41.53,0.0,-7560.0,24.6,1.613,60.0,150.0,325.5,50.4
2026-06-05 23:45:55,EV_001,1.0,100,13.95,0.0,0.0,19.3,41.53,0.0,-7560.0,24.6,1.6185,60.0,150.0,331.3,42.1
2026-06-05 23:46:00,EV_001,1.0,100,15.44,0.0,0.0,19.45,41.53,0.0,-7920.0,24.5,1.6115,60.0,150.0,327.1,47.2
2026-06-05 23:46:05,EV_001,1.0,100,14.7,0.0,0.0,19.58,44.15,0.0,-7920.0,24.5,1.6187,60.0,150.0,329.5,44.6
2026-06-05 23:46:10,EV_001,1.0,100,13.88,0.0,0.0,19.66,44.15,0.0,-7560.0,24.5,1.619,60.0,150.0,334.4,41.5
2026-06-05 23:46:15,EV_001,1.0,100,10.96,0.0,0.0,19.59,44.15,0.0,-7560.0,24.5,1.6163,60.0,150.0,315.8,34.7
2026-06-05 23:46:20,EV_001,1.0,100,16.65,0.0,0.0,19.71,44.15,0.0,-7920.0,24.4,1.6254,60.0,150.0,328.4,50.7
2026-06-05 23:46:25,EV_001,1.0,100,1.7,0.0,0.0,19.46,44.15,0.0,-7920.0,24.4,1.6091,60.0,150.0,327.2,5.2
2026-06-05 23:46:30,EV_001,1.0,100,10.03,0.0,0.0,19.31,44.15,0.0,-7920.0,24.4,1.608,60.0,150.0,327.8,30.6
2026-06-05 23:46:35,EV_001,1.0,100,8.21,0.0,0.0,19.27,44.15,0.0,-7560.0,24.4,1.5971,60.0,150.0,325.6,25.2
2026-06-05 23:46:40,EV_001,1.0,100,25.44,0.0,0.0,19.5,44.15,0.0,-7560.0,24.4,1.6142,60.0,150.0,326.6,77.9
2026-06-05 23:46:45,EV_001,1.0,100,7.13,0.0,0.0,19.38,44.15,0.0,-7920.0,24.3,1.611,60.0,150.0,312.6,22.8
2026-06-05 23:46:50,EV_001,1.0,100,11.4,0.0,0.0,19.68,44.15,0.0,-7920.0,24.3,1.6109,60.0,150.0,321.9,35.4
2026-06-05 23:46:55,EV_001,1.0,100,9.78,0.0,0.0,19.8,44.15,0.0,-7920.0,24.3,1.6147,60.0,150.0,326.0,30.0
2026-06-05 23:47:00,EV_001,1.0,100,6.56,0.0,0.0,19.66,44.15,0.0,-7560.0,24.3,1.6093,60.0,150.0,312.6,21.0
2026-06-05 23:47:05,EV_001,1.0,100,3.4,0.0,0.0,19.62,44.15,0.0,-7560.0,24.3,1.6069,60.0,150.0,327.3,10.4
2026-06-05 23:47:10,EV_001,1.0,100,15.5,0.0,0.0,19.88,44.15,0.0,-7560.0,24.3,1.6091,60.0,150.0,318.9,48.6
2026-06-05 23:47:15,EV_001,1.0,100,15.17,0.0,0.0,19.78,44.15,0.0,-7920.0,24.2,1.6281,60.0,150.0,322.0,47.1
2026-06-05 23:47:20,EV_001,1.0,100,6.56,0.0,0.0,19.78,44.15,0.0,-7920.0,24.2,1.6198,60.0,150.0,315.3,20.8
2026-06-05 23:47:25,EV_001,1.0,100,0.45,0.0,0.0,19.63,44.15,0.0,-7560.0,24.2,1.6003,60.0,150.0,320.5,1.4
2026-06-05 23:47:30,EV_001,1.0,100,11.35,0.0,0.0,19.49,44.15,0.0,-7560.0,24.2,1.5991,60.0,150.0,318.8,35.6
2026-06-05 23:47:35,EV_001,1.0,100,16.79,0.0,0.0,19.47,44.15,0.0,-7560.0,24.2,1.6046,60.0,150.0,324.8,51.7
2026-06-05 23:47:40,EV_001,1.0,100,14.6,0.0,0.0,19.69,44.15,0.0,-7920.0,24.1,1.6065,60.0,150.0,328.9,44.4
2026-06-05 23:47:45,EV_001,1.0,100,16.95,0.0,0.0,19.71,44.15,0.0,-7920.0,24.1,1.6246,60.0,150.0,319.3,53.1
2026-06-05 23:47:50,EV_001,1.0,100,5.55,0.0,0.0,19.56,44.15,0.0,-7920.0,24.1,1.6221,60.0,150.0,322.4,17.2
2026-06-05 23:47:55,EV_001,1.0,100,15.58,0.0,0.0,19.73,44.15,0.0,-7560.0,24.1,1.6388,60.0,150.0,328.6,47.4
2026-06-05 23:48:00,EV_001,1.0,100,11.19,0.0,0.0,20.02,44.15,0.0,-7920.0,24.0,1.6372,60.0,150.0,321.6,34.8
2026-06-05 23:48:05,EV_001,1.0,100,21.01,0.0,0.0,20.03,44.15,0.0,-7920.0,24.0,1.649,60.0,150.0,324.2,64.8
2026-06-05 23:48:10,EV_001,1.0,100,11.59,0.0,0.0,19.88,44.15,0.0,-7920.0,24.0,1.6417,60.0,150.0,323.7,35.8
2026-06-05 23:48:15,EV_001,1.0,100,18.44,0.0,0.0,20.11,44.15,0.0,-8280.0,23.9,1.6548,60.0,150.0,320.2,57.6
2026-06-05 23:48:20,EV_001,1.0,100,7.17,0.0,0.0,20.19,44.15,0.0,-7920.0,23.9,1.6482,60.0,150.0,319.9,22.4
2026-06-05 23:48:25,EV_001,1.0,100,2.33,0.0,0.0,20.03,44.15,0.0,-7920.0,23.9,1.6301,60.0,150.0,327.8,7.1
2026-06-05 23:48:30,EV_001,1.0,100,8.61,0.0,0.0,19.93,44.15,0.0,-7920.0,23.9,1.6256,60.0,150.0,326.2,26.4
2026-06-05 23:48:35,EV_001,1.0,100,7.48,0.0,0.0,19.81,44.15,0.0,-7920.0,23.9,1.6199,60.0,150.0,322.4,23.2
2026-06-05 23:48:40,EV_001,1.0,100,8.04,0.0,0.0,19.78,44.15,0.0,-7560.0,23.9,1.612,60.0,150.0,325.7,24.7
2026-06-05 23:48:45,EV_001,1.0,100,13.63,0.0,0.0,19.88,44.15,0.0,-7560.0,23.9,1.6081,60.0,150.0,321.4,42.4
2026-06-05 23:48:50,EV_001,1.0,100,22.55,0.0,0.0,19.95,44.15,0.0,-7920.0,23.8,1.6328,60.0,150.0,322.6,69.9
2026-06-05 23:48:55,EV_001,1.0,100,11.6,0.0,0.0,20.19,44.15,0.0,-7920.0,23.8,1.6396,60.0,150.0,334.3,34.7
2026-06-05 23:49:00,EV_001,1.0,100,3.89,0.0,0.0,19.94,44.15,0.0,-7920.0,23.8,1.6287,60.0,150.0,326.9,11.9
2026-06-05 23:49:05,EV_001,1.0,100,10.67,0.0,0.0,20.08,44.15,0.0,-7560.0,23.8,1.619,60.0,150.0,323.3,33.0
2026-06-05 23:49:10,EV_001,1.0,100,14.92,0.0,0.0,20.08,44.15,0.0,-7920.0,23.7,1.6174,60.0,150.0,318.1,46.9
2026-06-05 23:49:15,EV_001,1.0,100,19.86,0.0,0.0,20.13,44.15,0.0,-7920.0,23.7,1.6226,60.0,150.0,320.3,62.0
2026-06-05 23:49:20,EV_001,1.0,100,11.76,0.0,0.0,19.99,44.15,0.0,-7920.0,23.7,1.6283,60.0,150.0,313.6,37.5
2026-06-05 23:49:25,EV_001,1.0,100,9.31,0.0,0.0,19.98,44.15,0.0,-7560.0,23.7,1.636,60.0,150.0,319.0,29.2
2026-06-05 23:49:30,EV_001,1.0,100,14.81,0.0,0.0,20.24,44.15,0.0,-7920.0,23.6,1.6376,60.0,150.0,324.8,45.6
2026-06-05 23:49:35,EV_001,1.0,100,12.2,0.0,0.0,20.22,44.15,0.0,-7920.0,23.6,1.6291,60.0,150.0,318.6,38.3
2026-06-05 23:49:40,EV_001,1.0,100,16.63,0.0,0.0,20.17,44.15,0.0,-7920.0,23.6,1.6363,60.0,150.0,324.8,51.2
2026-06-05 23:49:45,EV_001,1.0,100,3.12,0.0,0.0,19.82,44.15,0.0,-7560.0,23.6,1.6211,60.0,150.0,318.2,9.8
2026-06-05 23:49:50,EV_001,1.0,100,10.27,0.0,0.0,19.77,44.15,0.0,-7560.0,23.6,1.6335,60.0,150.0,315.1,32.6
2026-06-05 23:49:55,EV_001,1.0,100,19.05,0.0,0.0,20.01,44.15,0.0,-7920.0,23.5,1.6499,60.0,150.0,327.9,58.1
2026-06-05 23:50:00,EV_001,1.0,100,14.18,0.0,0.0,20.27,44.15,0.0,-7920.0,23.5,1.6553,60.0,150.0,326.7,43.4
2026-06-05 23:50:05,EV_001,1.0,100,14.04,0.0,0.0,20.44,44.15,0.0,-7920.0,23.5,1.6551,60.0,150.0,341.5,41.1
2026-06-05 23:50:10,EV_001,1.0,100,8.87,0.0,0.0,20.45,44.15,0.0,-7920.0,23.5,1.6535,60.0,150.0,321.4,27.6
2026-06-05 23:50:15,EV_001,1.0,100,16.29,0.0,0.0,20.66,44.15,0.0,-7920.0,23.4,1.6501,60.0,150.0,320.7,50.8
2026-06-05 23:50:20,EV_001,1.0,100,2.49,0.0,0.0,20.3,44.15,0.0,-7920.0,23.4,1.6255,60.0,150.0,323.7,7.7
2026-06-05 23:50:25,EV_001,1.0,100,8.81,0.0,0.0,20.1,44.15,0.0,-7920.0,23.4,1.6139,60.0,150.0,321.6,27.4
2026-06-05 23:50:30,EV_001,1.0,100,13.04,0.0,0.0,20.1,44.15,0.0,-7560.0,23.4,1.6111,60.0,150.0,324.4,40.2
2026-06-05 23:50:35,EV_001,1.0,100,4.86,0.0,0.0,19.84,44.15,0.0,-7560.0,23.4,1.5996,60.0,150.0,324.0,15.0
2026-06-05 23:50:40,EV_001,1.0,100,9.97,0.0,0.0,19.74,44.15,0.0,-7560.0,23.4,1.5874,60.0,150.0,313.4,31.8
2026-06-05 23:50:45,EV_001,1.0,100,9.19,0.0,0.0,19.79,44.15,0.0,-7560.0,23.3,1.577,60.0,150.0,328.1,28.0
2026-06-05 23:50:50,EV_001,1.0,100,11.92,0.0,0.0,19.68,44.15,0.0,-7560.0,23.3,1.5809,60.0,150.0,326.7,36.5
2026-06-05 23:50:55,EV_001,1.0,100,1.55,0.0,0.0,19.49,44.15,0.0,-7560.0,23.3,1.5726,60.0,150.0,322.7,4.8
2026-06-05 23:51:00,EV_001,1.0,100,19.78,0.0,0.0,19.85,44.15,0.0,-7560.0,23.3,1.5879,60.0,150.0,324.3,61.0
2026-06-05 23:51:05,EV_001,1.0,100,11.8,0.0,0.0,19.86,44.15,0.0,-7560.0,23.3,1.5822,60.0,150.0,325.2,36.3
2026-06-05 23:51:10,EV_001,1.0,100,12.41,0.0,0.0,19.92,44.15,0.0,-7560.0,23.2,1.582,60.0,150.0,322.3,38.5
2026-06-05 23:51:15,EV_001,1.0,100,14.15,0.0,0.0,20.02,44.15,0.0,-7560.0,23.2,1.5827,60.0,150.0,329.1,43.0
2026-06-05 23:51:20,EV_001,1.0,100,15.67,0.0,0.0,20.05,44.15,0.0,-7560.0,23.2,1.5884,60.0,150.0,322.4,48.6
2026-06-05 23:51:25,EV_001,1.0,100,10.28,0.0,0.0,20.16,44.15,0.0,-7560.0,23.2,1.5986,60.0,150.0,320.2,32.1
2026-06-05 23:51:30,EV_001,1.0,100,7.79,0.0,0.0,20.04,44.15,0.0,-7920.0,23.1,1.5889,60.0,150.0,322.1,24.2
2026-06-05 23:51:35,EV_001,1.0,100,19.34,0.0,0.0,20.16,44.15,0.0,-7560.0,23.1,1.5923,60.0,150.0,326.7,59.2
2026-06-05 23:51:40,EV_001,1.0,100,16.54,0.0,0.0,20.16,44.15,0.0,-7560.0,23.1,1.6099,60.0,150.0,325.0,50.9
2026-06-05 23:51:45,EV_001,1.0,100,8.48,0.0,0.0,20.44,44.15,0.0,-7560.0,23.1,1.5994,60.0,150.0,327.6,25.9
2026-06-05 23:51:50,EV_001,1.0,100,14.65,0.0,0.0,20.61,44.15,0.0,-7920.0,23.0,1.5981,60.0,150.0,317.2,46.2
2026-06-05 23:51:55,EV_001,1.0,100,18.62,0.0,0.0,20.56,44.15,0.0,-7560.0,23.0,1.6047,60.0,150.0,335.5,55.5
2026-06-05 23:52:00,EV_001,1.0,100,11.54,0.0,0.0,20.54,44.15,0.0,-7560.0,23.0,1.6096,60.0,150.0,327.8,35.2
2026-06-05 23:52:05,EV_001,1.0,100,15.29,0.0,0.0,20.58,44.15,0.0,-7920.0,22.9,1.616,60.0,150.0,332.4,46.0
